tydzien;grupa;teryt;Psi;Phi;u;u_rel
4;old;10;0.700000;;;
4;old;22;0.700000;;;
4;old;06;0.700000;;;
4;old;18;0.700000;;;
4;old;04;0.700000;;;
4;old;32;0.700000;;;
4;old;28;0.700000;;;
4;old;26;0.700000;;;
4;old;20;0.700000;;;
4;old;08;0.700000;;;
4;old;16;0.700000;;;
5;young;14;0.700000;;;
5;young;24;0.700000;;;
5;young;30;0.700000;;;
5;young;12;0.700000;;;
5;young;02;0.700000;;;
5;young;10;0.700000;;;
5;young;22;0.700000;;;
5;young;06;0.700000;;;
5;young;18;0.700000;;;
5;young;04;0.700000;;;
5;young;32;0.700000;;;
5;young;28;0.700000;;;
5;young;26;0.700000;;;
5;young;20;0.700000;;;
5;young;08;0.700000;;;
5;young;16;0.700000;;;
5;middle_aged;14;0.700000;;;
5;middle_aged;24;0.700000;;;
5;middle_aged;30;0.700000;;;
5;middle_aged;12;0.700000;;;
5;middle_aged;02;0.700000;;;
5;middle_aged;10;0.700000;;;
5;middle_aged;22;0.700000;;;
5;middle_aged;06;0.700000;;;
5;middle_aged;18;0.700000;;;
5;middle_aged;04;0.700000;;;
5;middle_aged;32;0.700000;;;
5;middle_aged;28;0.700000;;;
5;middle_aged;26;0.700000;;;
5;middle_aged;20;0.700000;;;
5;middle_aged;08;0.700000;;;
5;middle_aged;16;0.700000;;;
5;old;14;0.700000;;;
5;old;24;0.700000;;;
5;old;30;0.700000;;;
5;old;12;0.700000;;;
5;old;02;0.700000;;;
5;old;10;0.700000;;;
5;old;22;0.700000;;;
5;old;06;0.700000;;;
5;old;18;0.700000;;;
5;old;04;0.700000;;;
5;old;32;0.700000;;;
5;old;28;0.700000;;;
5;old;26;0.700000;;;
5;old;20;0.700000;;;
5;old;08;0.700000;;;
5;old;16;0.700000;;;
6;young;14;0.700000;;;
6;young;24;0.700000;;;
6;young;30;0.700000;;;
6;young;12;0.700000;;;
6;young;02;0.700000;;;
6;young;10;0.700000;;;
6;young;22;0.700000;;;
6;young;06;0.700000;;;
6;young;18;0.700000;;;
6;young;04;0.700000;;;
6;young;32;0.700000;;;
6;young;28;0.700000;;;
6;young;26;0.700000;;;
6;young;20;0.700000;;;
6;young;08;0.700000;;;
6;young;16;0.700000;;;
6;middle_aged;14;0.700000;;;
6;middle_aged;24;0.700000;;;
6;middle_aged;30;0.700000;;;
6;middle_aged;12;0.700000;;;
6;middle_aged;02;0.700000;;;
6;middle_aged;10;0.700000;;;
6;middle_aged;22;0.700000;;;
6;middle_aged;06;0.700000;;;
6;middle_aged;18;0.700000;;;
6;middle_aged;04;0.700000;;;
6;middle_aged;32;0.700000;;;
6;middle_aged;28;0.700000;;;
6;middle_aged;26;0.700000;;;
6;middle_aged;20;0.700000;;;
6;middle_aged;08;0.700000;;;
6;middle_aged;16;0.700000;;;
6;old;14;0.700000;;;
6;old;24;0.700000;;;
6;old;30;0.700000;;;
6;old;12;0.700000;;;
6;old;02;0.700000;;;
6;old;10;0.700000;;;
6;old;22;0.700000;;;
6;old;06;0.700000;;;
6;old;18;0.700000;;;
6;old;04;0.700000;;;
6;old;32;0.700000;;;
6;old;28;0.700000;;;
6;old;26;0.700000;;;
6;old;20;0.700000;;;
6;old;08;0.700000;;;
6;old;16;0.700000;;;
7;young;14;0.700000;;;
7;young;24;0.700000;;;
7;young;30;0.700000;;;
7;young;12;0.700000;;;
7;young;02;0.700000;;;
7;young;10;0.700000;;;
7;young;22;0.700000;;;
7;young;06;0.700000;;;
7;young;18;0.700000;;;
7;young;04;0.700000;;;
7;young;32;0.700000;;;
7;young;28;0.700000;;;
7;young;26;0.700000;;;
7;young;20;0.700000;;;
7;young;08;0.700000;;;
7;young;16;0.700000;;;
7;middle_aged;14;0.700000;;;
7;middle_aged;24;0.700000;;;
7;middle_aged;30;0.700000;;;
7;middle_aged;12;0.700000;;;
7;middle_aged;02;0.700000;;;
7;middle_aged;10;0.700000;;;
7;middle_aged;22;0.700000;;;
7;middle_aged;06;0.700000;;;
7;middle_aged;18;0.700000;;;
7;middle_aged;04;0.700000;;;
7;middle_aged;32;0.700000;;;
7;middle_aged;28;0.700000;;;
7;middle_aged;26;0.700000;;;
7;middle_aged;20;0.700000;;;
7;middle_aged;08;0.700000;;;
7;middle_aged;16;0.700000;;;
7;old;14;0.700000;;;
7;old;24;0.700000;;;
7;old;30;0.700000;;;
7;old;12;0.700000;;;
7;old;02;0.700000;;;
7;old;10;0.700000;;;
7;old;22;0.700000;;;
7;old;06;0.700000;;;
7;old;18;0.700000;;;
7;old;04;0.700000;;;
7;old;32;0.700000;;;
7;old;28;0.700000;;;
7;old;26;0.700000;;;
7;old;20;0.700000;;;
7;old;08;0.700000;;;
7;old;16;0.700000;;;
8;young;14;0.700862;;;
8;young;24;0.700862;;;
8;young;30;0.700862;;;
8;young;12;0.700862;;;
8;young;02;0.700862;;;
8;young;10;0.700862;;;
8;young;22;0.700862;;;
8;young;06;0.700862;;;
8;young;18;0.700862;;;
8;young;04;0.700862;;;
8;young;32;0.700862;;;
8;young;28;0.700862;;;
8;young;26;0.700862;;;
8;young;20;0.700862;;;
8;young;08;0.700862;;;
8;young;16;0.700862;;;
8;middle_aged;14;0.701409;;;
8;middle_aged;24;0.701409;;;
8;middle_aged;30;0.701409;;;
8;middle_aged;12;0.701409;;;
8;middle_aged;02;0.701409;;;
8;middle_aged;10;0.701409;;;
8;middle_aged;22;0.701409;;;
8;middle_aged;06;0.701409;;;
8;middle_aged;18;0.701409;;;
8;middle_aged;04;0.701409;;;
8;middle_aged;32;0.701409;;;
8;middle_aged;28;0.701409;;;
8;middle_aged;26;0.701409;;;
8;middle_aged;20;0.701409;;;
8;middle_aged;08;0.701409;;;
8;middle_aged;16;0.701409;;;
8;old;14;0.700000;;;
8;old;24;0.700000;;;
8;old;30;0.700000;;;
8;old;12;0.700000;;;
8;old;02;0.700000;;;
8;old;10;0.700000;;;
8;old;22;0.700000;;;
8;old;06;0.700000;;;
8;old;18;0.700000;;;
8;old;04;0.700000;;;
8;old;32;0.700000;;;
8;old;28;0.700000;;;
8;old;26;0.700000;;;
8;old;20;0.700000;;;
8;old;08;0.700000;;;
8;old;16;0.700000;;;
9;young;14;0.788705;;;
9;young;24;0.788705;;;
9;young;30;0.788705;;;
9;young;12;0.788705;;;
9;young;02;0.788705;;;
9;young;10;0.788705;;;
9;young;22;0.788705;;;
9;young;06;0.788705;;;
9;young;18;0.788705;;;
9;young;04;0.788705;;;
9;young;32;0.788705;;;
9;young;28;0.788705;;;
9;young;26;0.788705;;;
9;young;20;0.788705;;;
9;young;08;0.788705;;;
9;young;16;0.788705;;;
9;middle_aged;14;0.724881;;;
9;middle_aged;24;0.724881;;;
9;middle_aged;30;0.724881;;;
9;middle_aged;12;0.724881;;;
9;middle_aged;02;0.724881;;;
9;middle_aged;10;0.724881;;;
9;middle_aged;22;0.724881;;;
9;middle_aged;06;0.724881;;;
9;middle_aged;18;0.724881;;;
9;middle_aged;04;0.724881;;;
9;middle_aged;32;0.724881;;;
9;middle_aged;28;0.724881;;;
9;middle_aged;26;0.724881;;;
9;middle_aged;20;0.724881;;;
9;middle_aged;08;0.724881;;;
9;middle_aged;16;0.724881;;;
9;old;14;0.701796;;;
9;old;24;0.701796;;;
9;old;30;0.701796;;;
9;old;12;0.701796;;;
9;old;02;0.701796;;;
9;old;10;0.701796;;;
9;old;22;0.701796;;;
9;old;06;0.701796;;;
9;old;18;0.701796;;;
9;old;04;0.701796;;;
9;old;32;0.701796;;;
9;old;28;0.701796;;;
9;old;26;0.701796;;;
9;old;20;0.701796;;;
9;old;08;0.701796;;;
9;old;16;0.701796;;;
10;young;14;0.700376;;;
10;young;24;0.700376;;;
10;young;30;0.700376;;;
10;young;12;0.700376;;;
10;young;02;0.700376;;;
10;young;10;0.700376;;;
10;young;22;0.700376;;;
10;young;06;0.700376;;;
10;young;18;0.700376;;;
10;young;04;0.700376;;;
10;young;32;0.700376;;;
10;young;28;0.700376;;;
10;young;26;0.700376;;;
10;young;20;0.700376;;;
10;young;08;0.700376;;;
10;young;16;0.700376;;;
10;middle_aged;14;0.705253;;;
10;middle_aged;24;0.705253;;;
10;middle_aged;30;0.705253;;;
10;middle_aged;12;0.705253;;;
10;middle_aged;02;0.705253;;;
10;middle_aged;10;0.705253;;;
10;middle_aged;22;0.705253;;;
10;middle_aged;06;0.705253;;;
10;middle_aged;18;0.705253;;;
10;middle_aged;04;0.705253;;;
10;middle_aged;32;0.705253;;;
10;middle_aged;28;0.705253;;;
10;middle_aged;26;0.705253;;;
10;middle_aged;20;0.705253;;;
10;middle_aged;08;0.705253;;;
10;middle_aged;16;0.705253;;;
10;old;14;0.997695;;;
10;old;24;0.997695;;;
10;old;30;0.997695;;;
10;old;12;0.997695;;;
10;old;02;0.997695;;;
10;old;10;0.997695;;;
10;old;22;0.997695;;;
10;old;06;0.997695;;;
10;old;18;0.997695;;;
10;old;04;0.997695;;;
10;old;32;0.997695;;;
10;old;28;0.997695;;;
10;old;26;0.997695;;;
10;old;20;0.997695;;;
10;old;08;0.997695;;;
10;old;16;0.997695;;;
11;young;14;0.962479;;;
11;young;24;0.962479;;;
11;young;30;0.962479;;;
11;young;12;0.962479;;;
11;young;02;0.962479;;;
11;young;10;0.962479;;;
11;young;22;0.962479;;;
11;young;06;0.962479;;;
11;young;18;0.962479;;;
11;young;04;0.962479;;;
11;young;32;0.962479;;;
11;young;28;0.962479;;;
11;young;26;0.962479;;;
11;young;20;0.962479;;;
11;young;08;0.962479;;;
11;young;16;0.962479;;;
11;middle_aged;14;0.704424;;;
11;middle_aged;24;0.704424;;;
11;middle_aged;30;0.704424;;;
11;middle_aged;12;0.704424;;;
11;middle_aged;02;0.704424;;;
11;middle_aged;10;0.704424;;;
11;middle_aged;22;0.704424;;;
11;middle_aged;06;0.704424;;;
11;middle_aged;18;0.704424;;;
11;middle_aged;04;0.704424;;;
11;middle_aged;32;0.704424;;;
11;middle_aged;28;0.704424;;;
11;middle_aged;26;0.704424;;;
11;middle_aged;20;0.704424;;;
11;middle_aged;08;0.704424;;;
11;middle_aged;16;0.704424;;;
11;old;14;0.821388;;;
11;old;24;0.821388;;;
11;old;30;0.821388;;;
11;old;12;0.821388;;;
11;old;02;0.821388;;;
11;old;10;0.821388;;;
11;old;22;0.821388;;;
11;old;06;0.821388;;;
11;old;18;0.821388;;;
11;old;04;0.821388;;;
11;old;32;0.821388;;;
11;old;28;0.821388;;;
11;old;26;0.821388;;;
11;old;20;0.821388;;;
11;old;08;0.821388;;;
11;old;16;0.821388;;;
12;young;14;0.700243;;;
12;young;24;0.700243;;;
12;young;30;0.700243;;;
12;young;12;0.700243;;;
12;young;02;0.700243;;;
12;young;10;0.700243;;;
12;young;22;0.700243;;;
12;young;06;0.700243;;;
12;young;18;0.700243;;;
12;young;04;0.700243;;;
12;young;32;0.700243;;;
12;young;28;0.700243;;;
12;young;26;0.700243;;;
12;young;20;0.700243;;;
12;young;08;0.700243;;;
12;young;16;0.700243;;;
12;middle_aged;14;0.755577;;;
12;middle_aged;24;0.755577;;;
12;middle_aged;30;0.755577;;;
12;middle_aged;12;0.755577;;;
12;middle_aged;02;0.755577;;;
12;middle_aged;10;0.755577;;;
12;middle_aged;22;0.755577;;;
12;middle_aged;06;0.755577;;;
12;middle_aged;18;0.755577;;;
12;middle_aged;04;0.755577;;;
12;middle_aged;32;0.755577;;;
12;middle_aged;28;0.755577;;;
12;middle_aged;26;0.755577;;;
12;middle_aged;20;0.755577;;;
12;middle_aged;08;0.755577;;;
12;middle_aged;16;0.755577;;;
12;old;14;0.981813;;;
12;old;24;0.981813;;;
12;old;30;0.981813;;;
12;old;12;0.981813;;;
12;old;02;0.981813;;;
12;old;10;0.981813;;;
12;old;22;0.981813;;;
12;old;06;0.981813;;;
12;old;18;0.981813;;;
12;old;04;0.981813;;;
12;old;32;0.981813;;;
12;old;28;0.981813;;;
12;old;26;0.981813;;;
12;old;20;0.981813;;;
12;old;08;0.981813;;;
12;old;16;0.981813;;;
13;young;14;0.884800;;;
13;young;24;0.884800;;;
13;young;30;0.884800;;;
13;young;12;0.884800;;;
13;young;02;0.884800;;;
13;young;10;0.884800;;;
13;young;22;0.884800;;;
13;young;06;0.884800;;;
13;young;18;0.884800;;;
13;young;04;0.884800;;;
13;young;32;0.884800;;;
13;young;28;0.884800;;;
13;young;26;0.884800;;;
13;young;20;0.884800;;;
13;young;08;0.884800;;;
13;young;16;0.884800;;;
13;middle_aged;14;0.739166;;;
13;middle_aged;24;0.739166;;;
13;middle_aged;30;0.739166;;;
13;middle_aged;12;0.739166;;;
13;middle_aged;02;0.739166;;;
13;middle_aged;10;0.739166;;;
13;middle_aged;22;0.739166;;;
13;middle_aged;06;0.739166;;;
13;middle_aged;18;0.739166;;;
13;middle_aged;04;0.739166;;;
13;middle_aged;32;0.739166;;;
13;middle_aged;28;0.739166;;;
13;middle_aged;26;0.739166;;;
13;middle_aged;20;0.739166;;;
13;middle_aged;08;0.739166;;;
13;middle_aged;16;0.739166;;;
13;old;14;0.990243;;;
13;old;24;0.990243;;;
13;old;30;0.990243;;;
13;old;12;0.990243;;;
13;old;02;0.990243;;;
13;old;10;0.990243;;;
13;old;22;0.990243;;;
13;old;06;0.990243;;;
13;old;18;0.990243;;;
13;old;04;0.990243;;;
13;old;32;0.990243;;;
13;old;28;0.990243;;;
13;old;26;0.990243;;;
13;old;20;0.990243;;;
13;old;08;0.990243;;;
13;old;16;0.990243;;;
14;young;14;0.976975;;;
14;young;24;0.976975;;;
14;young;30;0.976975;;;
14;young;12;0.976975;;;
14;young;02;0.976975;;;
14;young;10;0.976975;;;
14;young;22;0.976975;;;
14;young;06;0.976975;;;
14;young;18;0.976975;;;
14;young;04;0.976975;;;
14;young;32;0.976975;;;
14;young;28;0.976975;;;
14;young;26;0.976975;;;
14;young;20;0.976975;;;
14;young;08;0.976975;;;
14;young;16;0.976975;;;
14;middle_aged;14;0.770156;;;
14;middle_aged;24;0.770156;;;
14;middle_aged;30;0.770156;;;
14;middle_aged;12;0.770156;;;
14;middle_aged;02;0.770156;;;
14;middle_aged;10;0.770156;;;
14;middle_aged;22;0.770156;;;
14;middle_aged;06;0.770156;;;
14;middle_aged;18;0.770156;;;
14;middle_aged;04;0.770156;;;
14;middle_aged;32;0.770156;;;
14;middle_aged;28;0.770156;;;
14;middle_aged;26;0.770156;;;
14;middle_aged;20;0.770156;;;
14;middle_aged;08;0.770156;;;
14;middle_aged;16;0.770156;;;
14;old;14;0.891732;;;
14;old;24;0.891732;;;
14;old;30;0.891732;;;
14;old;12;0.891732;;;
14;old;02;0.891732;;;
14;old;10;0.891732;;;
14;old;22;0.891732;;;
14;old;06;0.891732;;;
14;old;18;0.891732;;;
14;old;04;0.891732;;;
14;old;32;0.891732;;;
14;old;28;0.891732;;;
14;old;26;0.891732;;;
14;old;20;0.891732;;;
14;old;08;0.891732;;;
14;old;16;0.891732;;;
15;young;14;0.970379;;;
15;young;24;0.970379;;;
15;young;30;0.970379;;;
15;young;12;0.970379;;;
15;young;02;0.970379;;;
15;young;10;0.970379;;;
15;young;22;0.970379;;;
15;young;06;0.970379;;;
15;young;18;0.970379;;;
15;young;04;0.970379;;;
15;young;32;0.970379;;;
15;young;28;0.970379;;;
15;young;26;0.970379;;;
15;young;20;0.970379;;;
15;young;08;0.970379;;;
15;young;16;0.970379;;;
15;middle_aged;14;0.789326;;;
15;middle_aged;24;0.789326;;;
15;middle_aged;30;0.789326;;;
15;middle_aged;12;0.789326;;;
15;middle_aged;02;0.789326;;;
15;middle_aged;10;0.789326;;;
15;middle_aged;22;0.789326;;;
15;middle_aged;06;0.789326;;;
15;middle_aged;18;0.789326;;;
15;middle_aged;04;0.789326;;;
15;middle_aged;32;0.789326;;;
15;middle_aged;28;0.789326;;;
15;middle_aged;26;0.789326;;;
15;middle_aged;20;0.789326;;;
15;middle_aged;08;0.789326;;;
15;middle_aged;16;0.789326;;;
15;old;14;0.948985;;;
15;old;24;0.948985;;;
15;old;30;0.948985;;;
15;old;12;0.948985;;;
15;old;02;0.948985;;;
15;old;10;0.948985;;;
15;old;22;0.948985;;;
15;old;06;0.948985;;;
15;old;18;0.948985;;;
15;old;04;0.948985;;;
15;old;32;0.948985;;;
15;old;28;0.948985;;;
15;old;26;0.948985;;;
15;old;20;0.948985;;;
15;old;08;0.948985;;;
15;old;16;0.948985;;;
16;young;14;0.985359;;;
16;young;24;0.985359;;;
16;young;30;0.985359;;;
16;young;12;0.985359;;;
16;young;02;0.985359;;;
16;young;10;0.985359;;;
16;young;22;0.985359;;;
16;young;06;0.985359;;;
16;young;18;0.985359;;;
16;young;04;0.985359;;;
16;young;32;0.985359;;;
16;young;28;0.985359;;;
16;young;26;0.985359;;;
16;young;20;0.985359;;;
16;young;08;0.985359;;;
16;young;16;0.985359;;;
16;middle_aged;14;0.853125;;;
16;middle_aged;24;0.853125;;;
16;middle_aged;30;0.853125;;;
16;middle_aged;12;0.853125;;;
16;middle_aged;02;0.853125;;;
16;middle_aged;10;0.853125;;;
16;middle_aged;22;0.853125;;;
16;middle_aged;06;0.853125;;;
16;middle_aged;18;0.853125;;;
16;middle_aged;04;0.853125;;;
16;middle_aged;32;0.853125;;;
16;middle_aged;28;0.853125;;;
16;middle_aged;26;0.853125;;;
16;middle_aged;20;0.853125;;;
16;middle_aged;08;0.853125;;;
16;middle_aged;16;0.853125;;;
16;old;14;0.812153;;;
16;old;24;0.812153;;;
16;old;30;0.812153;;;
16;old;12;0.812153;;;
16;old;02;0.812153;;;
16;old;10;0.812153;;;
16;old;22;0.812153;;;
16;old;06;0.812153;;;
16;old;18;0.812153;;;
16;old;04;0.812153;;;
16;old;32;0.812153;;;
16;old;28;0.812153;;;
16;old;26;0.812153;;;
16;old;20;0.812153;;;
16;old;08;0.812153;;;
16;old;16;0.812153;;;
17;young;14;0.716271;;;
17;young;24;0.716271;;;
17;young;30;0.716271;;;
17;young;12;0.716271;;;
17;young;02;0.716271;;;
17;young;10;0.716271;;;
17;young;22;0.716271;;;
17;young;06;0.716271;;;
17;young;18;0.716271;;;
17;young;04;0.716271;;;
17;young;32;0.716271;;;
17;young;28;0.716271;;;
17;young;26;0.716271;;;
17;young;20;0.716271;;;
17;young;08;0.716271;;;
17;young;16;0.716271;;;
17;middle_aged;14;0.862930;;;
17;middle_aged;24;0.862930;;;
17;middle_aged;30;0.862930;;;
17;middle_aged;12;0.862930;;;
17;middle_aged;02;0.862930;;;
17;middle_aged;10;0.862930;;;
17;middle_aged;22;0.862930;;;
17;middle_aged;06;0.862930;;;
17;middle_aged;18;0.862930;;;
17;middle_aged;04;0.862930;;;
17;middle_aged;32;0.862930;;;
17;middle_aged;28;0.862930;;;
17;middle_aged;26;0.862930;;;
17;middle_aged;20;0.862930;;;
17;middle_aged;08;0.862930;;;
17;middle_aged;16;0.862930;;;
17;old;14;0.956172;;;
17;old;24;0.956172;;;
17;old;30;0.956172;;;
17;old;12;0.956172;;;
17;old;02;0.956172;;;
17;old;10;0.956172;;;
17;old;22;0.956172;;;
17;old;06;0.956172;;;
17;old;18;0.956172;;;
17;old;04;0.956172;;;
17;old;32;0.956172;;;
17;old;28;0.956172;;;
17;old;26;0.956172;;;
17;old;20;0.956172;;;
17;old;08;0.956172;;;
17;old;16;0.956172;;;
18;young;14;0.991572;;;
18;young;24;0.991572;;;
18;young;30;0.991572;;;
18;young;12;0.991572;;;
18;young;02;0.991572;;;
18;young;10;0.991572;;;
18;young;22;0.991572;;;
18;young;06;0.991572;;;
18;young;18;0.991572;;;
18;young;04;0.991572;;;
18;young;32;0.991572;;;
18;young;28;0.991572;;;
18;young;26;0.991572;;;
18;young;20;0.991572;;;
18;young;08;0.991572;;;
18;young;16;0.991572;;;
18;middle_aged;14;0.916677;;;
18;middle_aged;24;0.916677;;;
18;middle_aged;30;0.916677;;;
18;middle_aged;12;0.916677;;;
18;middle_aged;02;0.916677;;;
18;middle_aged;10;0.916677;;;
18;middle_aged;22;0.916677;;;
18;middle_aged;06;0.916677;;;
18;middle_aged;18;0.916677;;;
18;middle_aged;04;0.916677;;;
18;middle_aged;32;0.916677;;;
18;middle_aged;28;0.916677;;;
18;middle_aged;26;0.916677;;;
18;middle_aged;20;0.916677;;;
18;middle_aged;08;0.916677;;;
18;middle_aged;16;0.916677;;;
18;old;14;0.992038;;;
18;old;24;0.992038;;;
18;old;30;0.992038;;;
18;old;12;0.992038;;;
18;old;02;0.992038;;;
18;old;10;0.992038;;;
18;old;22;0.992038;;;
18;old;06;0.992038;;;
18;old;18;0.992038;;;
18;old;04;0.992038;;;
18;old;32;0.992038;;;
18;old;28;0.992038;;;
18;old;26;0.992038;;;
